Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,source_file,Unnamed: 0,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster
7011.0,0,1970-01-01 00:00:00.000000002,2924.0,engine need repair/reinstall/clean,engine,2.0,6.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23320.0,after,1970-01-01 00:00:00.000000001,10163.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19171.0,0,1970-01-01 00:00:00.000000001,4681.0,cylinder crack/fail/need part repair,cylinder,2.0,3.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11155.0,after,1970-01-01 00:00:00.000000001,1322.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7950.0,before,1969-12-31 23:59:59.999999998,5194.0,baffle plug need repair/replace,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30893.0,before,1969-12-31 23:59:59.999999999,5275.0,baffle rivet loose/miss/damage,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8708.0,0,1970-01-01 00:00:00.000000002,3484.0,baffle plug need repair/replace,baffle,3.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20326.0,after,1970-01-01 00:00:00.000000002,5998.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2842.0,same,1970-01-01 00:00:00.000000000,4808.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7812.0,same,1970-01-01 00:00:00.000000000,6893.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5078.0,before,1969-12-31 23:59:59.999999998,5673.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8294.0,1,1969-12-31 23:59:59.999999999,5834.0,baffle plug need repair/replace,baffle,1.0,16.0,16.0,1.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15920.0,1,1969-12-31 23:59:59.999999999,8383.0,engine failure/fire/time out,engine,2.0,4.0,4.0,3.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2406.0,before,1970-01-01 00:00:00.000000000,29.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6551.0,after,1970-01-01 00:00:00.000000001,9196.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21031.0,0,1970-01-01 00:00:00.000000001,6193.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1472.0,0,1970-01-01 00:00:00.000000001,12421.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30882.0,after,1970-01-01 00:00:00.000000006,4430.0,baffle rivet loose/miss/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7798.0,0,1970-01-01 00:00:00.000000002,5880.0,engine run rough,engine,4.0,7.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3182.0,before,1969-12-31 23:59:59.999999999,14.0,intake gasket leak/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15281.0,before,1969-12-31 23:59:59.999999998,7158.0,oil cooler need maintenance,oil,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18385.0,after,1970-01-01 00:00:00.000000002,5824.0,engine/propeller overspeed or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25609.0,0,1970-01-01 00:00:00.000000002,4790.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1378.0,same,1970-01-01 00:00:00.000000000,29.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2961.0,before,1969-12-31 23:59:59.999999997,5723.0,intake gasket leak/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20391.0,same,1970-01-01 00:00:00.000000000,29.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32242.0,after,1970-01-01 00:00:00.000000010,10753.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28080.0,before,1969-12-31 23:59:59.999999999,6331.0,intake tube/bolt/seal/boot loose or damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27740.0,same,1970-01-01 00:00:00.000000000,2768.0,intake tube/bolt/seal/boot loose or damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32279.0,before,1969-12-31 23:59:59.999999998,1446.0,baffle crack/damage/loose/miss,baffle,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13268.0,same,1970-01-01 00:00:00.000000000,714.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16464.0,after,1970-01-01 00:00:00.000000003,5009.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11121.0,before,1969-12-31 23:59:59.999999995,6038.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28015.0,before,1969-12-31 23:59:59.999999997,5876.0,intake tube/bolt/seal/boot loose or damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1782.0,before,1969-12-31 23:59:59.999999999,3438.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18469.0,before,1969-12-31 23:59:59.999999998,4898.0,engine/propeller overspeed or damage,engine,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19718.0,before,1970-01-01 00:00:00.000000000,5477.0,baffle tie/tie rod loose or damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27110.0,after,1970-01-01 00:00:00.000000005,5690.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8043.0,same,1970-01-01 00:00:00.000000000,8339.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11858.0,before,1969-12-31 23:59:59.999999998,45.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18612.0,0,1970-01-01 00:00:00.000000001,6597.0,engine seal/tube/bolt loose or damage,engine,0.0,8.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22063.0,before,1969-12-31 23:59:59.999999996,5260.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27437.0,same,1970-01-01 00:00:00.000000000,341.0,intake tube/bolt/seal/boot loose or damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23923.0,1,1969-12-31 23:59:59.999999998,5597.0,intake gasket leak/damage,,4.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9639.0,before,1969-12-31 23:59:59.999999996,9260.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24439.0,0,1970-01-01 00:00:00.000000001,10409.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2785.0,before,1969-12-31 23:59:59.999999998,2565.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4553.0,same,1970-01-01 00:00:00.000000000,403.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9485.0,after,1970-01-01 00:00:00.000000001,3557.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6152.0,after,1970-01-01 00:00:00.000000002,4621.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5563.0,after,1970-01-01 00:00:00.000000010,5297.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10291.0,0,1970-01-01 00:00:00.000000002,2161.0,rocker cover leak/loose/damage,,0.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12079.0,same,1970-01-01 00:00:00.000000000,528.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29526.0,before,1969-12-31 23:59:59.999999997,3266.0,spark plug need repair/replace,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1930.0,after,1970-01-01 00:00:00.000000001,5868.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4523.0,0,1970-01-01 00:00:00.000000001,3780.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19091.0,0,1970-01-01 00:00:00.000000001,5772.0,cylinder crack/fail/need part repair,cylinder,1.0,3.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6275.0,after,1970-01-01 00:00:00.000000001,3755.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7098.0,after,1970-01-01 00:00:00.000000001,341.0,engine need repair/reinstall/clean,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10000.0,before,1969-12-31 23:59:59.999999993,5115.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29427.0,after,1970-01-01 00:00:00.000000001,8759.0,oil return line issue,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4122.0,before,1969-12-31 23:59:59.999999998,5829.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30490.0,same,1970-01-01 00:00:00.000000000,201.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23774.0,same,1970-01-01 00:00:00.000000000,14.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28711.0,before,1969-12-31 23:59:59.999999999,29.0,intake tube/bolt/seal/boot loose or damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15664.0,same,1970-01-01 00:00:00.000000000,419.0,engine failure/fire/time out,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27397.0,same,1970-01-01 00:00:00.000000000,574.0,intake tube/bolt/seal/boot loose or damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21195.0,before,1969-12-31 23:59:59.999999998,9555.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7401.0,after,1970-01-01 00:00:00.000000001,3656.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14224.0,same,1970-01-01 00:00:00.000000000,5813.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7719.0,0,1970-01-01 00:00:00.000000002,4248.0,engine run rough,engine,3.0,7.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14443.0,before,1969-12-31 23:59:59.999999998,5532.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18248.0,before,1969-12-31 23:59:59.999999999,5598.0,engine/propeller overspeed or damage,engine,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32291.0,before,1969-12-31 23:59:59.999999998,5601.0,baffle crack/damage/loose/miss,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17029.0,0,1970-01-01 00:00:00.000000001,5426.0,baffle screw miss/loose,baffle,4.0,18.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22338.0,same,1970-01-01 00:00:00.000000000,419.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12036.0,before,1969-12-31 23:59:59.999999998,4933.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20020.0,before,1970-01-01 00:00:00.000000000,403.0,baffle tie/tie rod loose or damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18352.0,same,1970-01-01 00:00:00.000000000,3967.0,engine/propeller overspeed or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1686.0,before,1970-01-01 00:00:00.000000000,29.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11454.0,same,1970-01-01 00:00:00.000000000,394.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25420.0,after,1970-01-01 00:00:00.000000001,4544.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4184.0,before,1969-12-31 23:59:59.999999999,3920.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24168.0,after,1970-01-01 00:00:00.000000002,4340.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18949.0,before,1969-12-31 23:59:59.999999998,5025.0,cylinder crack/fail/need part repair,cylinder,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8743.0,before,1969-12-31 23:59:59.999999998,4521.0,baffle plug need repair/replace,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16670.0,before,1970-01-01 00:00:00.000000000,481.0,baffle screw miss/loose,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24761.0,same,1970-01-01 00:00:00.000000000,14.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25447.0,before,1969-12-31 23:59:59.999999997,10303.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27832.0,before,1969-12-31 23:59:59.999999999,4915.0,intake tube/bolt/seal/boot loose or damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17881.0,before,1969-12-31 23:59:59.999999999,3838.0,aircraft start/external issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9972.0,0,1970-01-01 00:00:00.000000001,7717.0,rocker cover leak/loose/damage,,0.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32438.0,1,1969-12-31 23:59:59.999999999,5270.0,baffle crack/damage/loose/miss,baffle,3.0,15.0,15.0,1.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1644.0,same,1970-01-01 00:00:00.000000000,5703.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10818.0,same,1970-01-01 00:00:00.000000000,5907.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1205.0,after,1970-01-01 00:00:00.000000001,4554.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3473.0,before,1969-12-31 23:59:59.999999996,6985.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14807.0,1,1969-12-31 23:59:59.999999999,5445.0,rocker cover leak/loose/damage,,4.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12299.0,before,1970-01-01 00:00:00.000000000,32.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15379.0,0,1970-01-01 00:00:00.000000001,14341.0,oil cooler need maintenance,oil,2.0,12.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25631.0,0,1970-01-01 00:00:00.000000001,3702.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15364.0,before,1969-12-31 23:59:59.999999999,4232.0,oil cooler need maintenance,oil,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26555.0,after,1970-01-01 00:00:00.000000001,4698.0,baffle mount loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7944.0,after,1970-01-01 00:00:00.000000001,5056.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10323.0,after,1970-01-01 00:00:00.000000007,10254.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7531.0,1,1969-12-31 23:59:59.999999999,4839.0,engine run rough,engine,2.0,7.0,7.0,3.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20328.0,1,1969-12-31 23:59:59.999999998,4292.0,intake gasket leak/damage,,2.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1487.0,before,1969-12-31 23:59:59.999999998,92.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3072.0,before,1970-01-01 00:00:00.000000000,310.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4297.0,same,1970-01-01 00:00:00.000000000,387.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26752.0,before,1969-12-31 23:59:59.999999997,5484.0,cylinder compression issue,cylinder,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23457.0,0,1970-01-01 00:00:00.000000002,5970.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10103.0,1,1969-12-31 23:59:59.999999999,3573.0,rocker cover leak/loose/damage,,0.0,14.0,14.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23361.0,before,1969-12-31 23:59:59.999999967,7814.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31596.0,1,1969-12-31 23:59:59.999999999,5990.0,baffle crack/damage/loose/miss,baffle,0.0,15.0,15.0,1.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17848.0,same,1970-01-01 00:00:00.000000000,7343.0,aircraft start/external issue,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9983.0,before,1969-12-31 23:59:59.999999999,3341.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23949.0,0,1970-01-01 00:00:00.000000001,9733.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19797.0,before,1969-12-31 23:59:59.999999998,6591.0,baffle tie/tie rod loose or damage,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
401.0,same,1970-01-01 00:00:00.000000000,60.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13260.0,same,1970-01-01 00:00:00.000000000,8201.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14632.0,same,1970-01-01 00:00:00.000000000,359.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24996.0,before,1969-12-31 23:59:59.999999999,6361.0,intake gasket leak/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2510.0,0,1970-01-01 00:00:00.000000001,3951.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4237.0,before,1969-12-31 23:59:59.999999999,9430.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10088.0,after,1970-01-01 00:00:00.000000001,14.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10907.0,before,1969-12-31 23:59:59.999999999,5477.0,rocker cover leak/loose/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18647.0,1,1969-12-31 23:59:59.999999999,5127.0,engine seal/tube/bolt loose or damage,engine,1.0,8.0,8.0,3.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31904.0,same,1970-01-01 00:00:00.000000000,419.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4920.0,after,1970-01-01 00:00:00.000000002,3797.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.0,same,1970-01-01 00:00:00.000000000,201.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14999.0,0,1970-01-01 00:00:00.000000001,3951.0,rocker cover leak/loose/damage,,4.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3196.0,0,1970-01-01 00:00:00.000000001,4837.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31525.0,before,1969-12-31 23:59:59.999999998,9819.0,baffle crack/damage/loose/miss,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30619.0,after,1970-01-01 00:00:00.000000001,5084.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4091.0,before,1969-12-31 23:59:59.999999997,5690.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16215.0,1,1969-12-31 23:59:59.999999998,3220.0,baffle screw miss/loose,baffle,0.0,18.0,18.0,1.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25420.0,0,1970-01-01 00:00:00.000000001,4544.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17420.0,before,1969-12-31 23:59:59.999999996,5025.0,pilot/in-flight noticed issue,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20287.0,0,1970-01-01 00:00:00.000000001,4320.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
810.0,before,1969-12-31 23:59:59.999999996,7079.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25448.0,after,1970-01-01 00:00:00.000000004,4605.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9773.0,1,1969-12-31 23:59:59.999999999,1523.0,rocker cover leak/loose/damage,,0.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15857.0,before,1969-12-31 23:59:59.999999999,419.0,engine failure/fire/time out,engine,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25818.0,same,1970-01-01 00:00:00.000000000,4538.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30801.0,before,1969-12-31 23:59:59.999999999,1462.0,magneto failure,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26941.0,same,1970-01-01 00:00:00.000000000,372.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8972.0,before,1969-12-31 23:59:59.999999996,76.0,baffle plug need repair/replace,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4472.0,1,1969-12-31 23:59:59.999999999,5973.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28728.0,0,1970-01-01 00:00:00.000000001,9384.0,intake tube/bolt/seal/boot loose or damage,,4.0,11.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27135.0,after,1970-01-01 00:00:00.000000004,6643.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8921.0,before,1969-12-31 23:59:59.999999999,5491.0,baffle plug need repair/replace,baffle,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23305.0,same,1970-01-01 00:00:00.000000000,8248.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14696.0,after,1970-01-01 00:00:00.000000002,6099.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29487.0,before,1969-12-31 23:59:59.999999999,6890.0,mixture fail/need adjust,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
